article_id,title,url,qid,topic,title_en,categories,n_sentences
8994247,MS Paint Adventures,https://fr.wikipedia.org/wiki?curid=8994247,,,,,1
8994253,Grand Prix automobile du Japon 2015,https://fr.wikipedia.org/wiki?curid=8994253,,,,,3
8994255,Le Rêve de Voltaire,https://fr.wikipedia.org/wiki?curid=8994255,,,,,4
8994261,Unterseeboot type U 19,https://fr.wikipedia.org/wiki?curid=8994261,,,,,5
8994265,Fiodor Abramov,https://fr.wikipedia.org/wiki?curid=8994265,,,,,1
8994268,Víctor Manuel Ramos,https://fr.wikipedia.org/wiki?curid=8994268,,,,,6
8994269,Kill Devil Hills,https://fr.wikipedia.org/wiki?curid=8994269,,,,,3
8994270,Mat Hoffman's Pro BMX,https://fr.wikipedia.org/wiki?curid=8994270,,,,,11
8994283,Altruisme efficace,https://fr.wikipedia.org/wiki?curid=8994283,,,,,2
8994302,Marie-Soleil Dion,https://fr.wikipedia.org/wiki?curid=8994302,,,,,11
8994303,Lac Blue Sea,https://fr.wikipedia.org/wiki?curid=8994303,,,,,9
8994304,Pentametrocrinus,https://fr.wikipedia.org/wiki?curid=8994304,,,,,2
8994326,Université de Garissa,https://fr.wikipedia.org/wiki?curid=8994326,,,,,2
8994331,Bélinga,https://fr.wikipedia.org/wiki?curid=8994331,,,,,5
8994336,Thaumatocrinus,https://fr.wikipedia.org/wiki?curid=8994336,,,,,2
8994338,Igor Tolstounov,https://fr.wikipedia.org/wiki?curid=8994338,,,,,3
8994349,Zuo Fen,https://fr.wikipedia.org/wiki?curid=8994349,,,,,2
8994350,Championnat de France de football de cinquième division 2005-2006,https://fr.wikipedia.org/wiki?curid=8994350,,,,,2
8994352,Capillaster,https://fr.wikipedia.org/wiki?curid=8994352,,,,,7
8994369,Les Fiancés de Rome,https://fr.wikipedia.org/wiki?curid=8994369,,,,,4
8994373,"The End (film, 1998)",https://fr.wikipedia.org/wiki?curid=8994373,,,,,6
